query_path,nearest_ref_path,nn_lpips
dataset_v3_patches/test/Mesh/挑孔_棉纱_普通样片_12G_TK2023-16_1684115918412_y000.jpg,dataset_v3_patches/train/Cable/__JH2022-9_1657941807996_y294_aug2.jpg,0.188054
dataset_v3_patches/test/Mesh/挑孔_棉纱_普通样片_12G_TK2023-16_1684115918412_y073.jpg,dataset_v3_patches/train/Cable/__JH2022-9_1657941807996_y294_aug2.jpg,0.180445
dataset_v3_patches/test/Mesh/挑孔_棉纱_普通样片_12G_TK2023-16_1684115918412_y146.jpg,dataset_v3_patches/train/Cable/__JH2022-9_1657941807996_y294_aug2.jpg,0.174917
dataset_v3_patches/test/Mesh/挑孔_棉纱_普通样片_12G_TK2023-16_1684115918412_y219.jpg,dataset_v3_patches/train/Cable/__JH2022-9_1657941807996_y294_aug2.jpg,0.168444
dataset_v3_patches/test/Mesh/挑孔_棉纱_普通样片_12G_TK2023-16_1684115918412_y292.jpg,dataset_v3_patches/train/Cable/__JH2022-9_1657941807996_y294_aug2.jpg,0.164097
dataset_v3_patches/test/Mesh/挑孔_棉纱_普通样片_12G_TK2023-16_1684115918412_y294.jpg,dataset_v3_patches/train/Cable/__JH2022-9_1657941807996_y294_aug2.jpg,0.163699
dataset_v3_patches/test/Mesh/普通样片_5_7G_棉纱_挑孔_TK2023-39_1697524615996_y000.jpg,dataset_v3_patches/train/Links/__JB2022-10_1655081535947_y292_aug1.jpg,0.173118
dataset_v3_patches/test/Mesh/普通样片_5_7G_棉纱_挑孔_TK2023-39_1697524615996_y073.jpg,dataset_v3_patches/train/Links/__JB2022-10_1655081535947_y292_aug1.jpg,0.166780
dataset_v3_patches/test/Mesh/普通样片_5_7G_棉纱_挑孔_TK2023-39_1697524615996_y146.jpg,dataset_v3_patches/train/Links/__JB2022-10_1655081535947_y292_aug1.jpg,0.158121
dataset_v3_patches/test/Mesh/普通样片_5_7G_棉纱_挑孔_TK2023-39_1697524615996_y219.jpg,dataset_v3_patches/train/Links/__JB2022-10_1655081535947_y292_aug1.jpg,0.156393
dataset_v3_patches/test/Mesh/普通样片_5_7G_棉纱_挑孔_TK2023-39_1697524615996_y292.jpg,dataset_v3_patches/train/Links/__JB2022-10_1655081535947_y292_aug1.jpg,0.155009
dataset_v3_patches/test/Mesh/普通样片_5_7G_棉纱_挑孔_TK2023-39_1697524615996_y294.jpg,dataset_v3_patches/train/Links/__JB2022-10_1655081535947_y292_aug1.jpg,0.154468
dataset_v3_patches/test/Mesh/普通样片_5_7G_棉纱_挑孔_TK2024-14_1728545895438_y000.jpg,dataset_v3_patches/train/Move/普通样片_5_7G_棉纱_移针_YZ2023-36_1705375184414_y000.jpg,0.228509
dataset_v3_patches/test/Mesh/普通样片_5_7G_棉纱_挑孔_TK2024-14_1728545895438_y073.jpg,dataset_v3_patches/train/Move/普通样片_5_7G_棉纱_移针_YZ2023-36_1705375184414_y000.jpg,0.223509
dataset_v3_patches/test/Mesh/普通样片_5_7G_棉纱_挑孔_TK2024-14_1728545895438_y146.jpg,dataset_v3_patches/train/Move/普通样片_5_7G_棉纱_移针_YZ2023-36_1705375184414_y000.jpg,0.229103
dataset_v3_patches/test/Mesh/普通样片_5_7G_棉纱_挑孔_TK2024-14_1728545895438_y219.jpg,dataset_v3_patches/train/Move/普通样片_5_7G_棉纱_移针_YZ2023-36_1705375184414_y073_aug2.jpg,0.230284
dataset_v3_patches/test/Mesh/普通样片_5_7G_棉纱_挑孔_TK2024-14_1728545895438_y292.jpg,dataset_v3_patches/train/Move/普通样片_5_7G_棉纱_移针_YZ2023-36_1705375184414_y000.jpg,0.234242
dataset_v3_patches/test/Mesh/普通样片_5_7G_棉纱_挑孔_TK2024-14_1728545895438_y294.jpg,dataset_v3_patches/train/Move/普通样片_5_7G_棉纱_移针_YZ2023-36_1705375184414_y000.jpg,0.233675
dataset_v3_patches/test/Mesh/普通样片_5_7G_棉纱_挑孔_TK2024-18_1733884113811_y000.jpg,dataset_v3_patches/train/Mesh/__TK2022-10_1668491392878_y073_aug2.jpg,0.214549
dataset_v3_patches/test/Mesh/普通样片_5_7G_棉纱_挑孔_TK2024-18_1733884113811_y073.jpg,dataset_v3_patches/train/Mesh/__TK2022-10_1668491392878_y073_aug2.jpg,0.222341
dataset_v3_patches/test/Mesh/普通样片_5_7G_棉纱_挑孔_TK2024-18_1733884113811_y146.jpg,dataset_v3_patches/train/Mesh/__TK2022-10_1668491392878_y073_aug2.jpg,0.227248
dataset_v3_patches/test/Mesh/普通样片_5_7G_棉纱_挑孔_TK2024-18_1733884113811_y219.jpg,dataset_v3_patches/train/Mesh/__TK2022-10_1668491392878_y146.jpg,0.233712
dataset_v3_patches/test/Mesh/普通样片_5_7G_棉纱_挑孔_TK2024-18_1733884113811_y292.jpg,dataset_v3_patches/train/Mesh/__TK2022-10_1668491392878_y146.jpg,0.234951
dataset_v3_patches/test/Mesh/普通样片_5_7G_棉纱_挑孔_TK2024-18_1733884113811_y294.jpg,dataset_v3_patches/train/Tuck/__GB2022-11_1672387347513_y219.jpg,0.233026
dataset_v3_patches/test/Mesh/普通样片_5_7G_棉纱_镂空_LK2023-17_1686796777124_y000.jpg,dataset_v3_patches/train/Tuck/__DX2022-11_1668490886258_y000_aug1.jpg,0.260729
dataset_v3_patches/test/Mesh/普通样片_5_7G_棉纱_镂空_LK2023-17_1686796777124_y073.jpg,dataset_v3_patches/train/Tuck/普通样片_12G_毛圈_包芯纱_MJ2022-4_1661217138539_y292_aug2.jpg,0.259472
dataset_v3_patches/test/Mesh/普通样片_5_7G_棉纱_镂空_LK2023-17_1686796777124_y146.jpg,dataset_v3_patches/train/Tuck/普通样片_12G_毛圈_包芯纱_MJ2022-4_1661217138539_y292_aug2.jpg,0.256764
dataset_v3_patches/test/Mesh/普通样片_5_7G_棉纱_镂空_LK2023-17_1686796777124_y219.jpg,dataset_v3_patches/train/Tuck/普通样片_12G_毛圈_包芯纱_MJ2022-4_1661217138539_y292_aug2.jpg,0.256113
dataset_v3_patches/test/Mesh/普通样片_5_7G_棉纱_镂空_LK2023-17_1686796777124_y292.jpg,dataset_v3_patches/train/Tuck/普通样片_12G_毛圈_包芯纱_MJ2022-4_1661217138539_y292_aug2.jpg,0.253611
dataset_v3_patches/test/Mesh/普通样片_5_7G_棉纱_镂空_LK2023-17_1686796777124_y294.jpg,dataset_v3_patches/train/Tuck/普通样片_12G_毛圈_包芯纱_MJ2022-4_1661217138539_y292_aug2.jpg,0.253397
dataset_v3_patches/test/Mesh/普通样片_绞花_挑孔_棉纱_9G_TK2023-17_1683796901197_y000.jpg,dataset_v3_patches/train/Cable/普通样片_5_7G_棉纱_绞花_JH2023-42_1711003929305_y294.jpg,0.095521
dataset_v3_patches/test/Mesh/普通样片_绞花_挑孔_棉纱_9G_TK2023-17_1683796901197_y073.jpg,dataset_v3_patches/train/Cable/普通样片_5_7G_棉纱_绞花_JH2023-42_1711003929305_y294.jpg,0.092453
dataset_v3_patches/test/Mesh/普通样片_绞花_挑孔_棉纱_9G_TK2023-17_1683796901197_y146.jpg,dataset_v3_patches/train/Cable/普通样片_5_7G_棉纱_绞花_JH2023-42_1711003929305_y146_aug1.jpg,0.091354
dataset_v3_patches/test/Mesh/普通样片_绞花_挑孔_棉纱_9G_TK2023-17_1683796901197_y219.jpg,dataset_v3_patches/train/Cable/普通样片_5_7G_棉纱_绞花_JH2023-42_1711003929305_y219_aug2.jpg,0.098781
dataset_v3_patches/test/Mesh/普通样片_绞花_挑孔_棉纱_9G_TK2023-17_1683796901197_y292.jpg,dataset_v3_patches/train/Cable/普通样片_5_7G_棉纱_绞花_JH2023-42_1711003929305_y219_aug2.jpg,0.101282
dataset_v3_patches/test/Mesh/普通样片_绞花_挑孔_棉纱_9G_TK2023-17_1683796901197_y294.jpg,dataset_v3_patches/train/Cable/普通样片_5_7G_棉纱_绞花_JH2023-42_1711003929305_y219_aug2.jpg,0.102259
dataset_v3_patches/test/Mesh/棉纱_普通样片_5_7G_挑孔_TK2023-12_1685065895971_y000.jpg,dataset_v3_patches/train/Miss/__DX2022-5_1668133030999_y000_aug1.jpg,0.237070
dataset_v3_patches/test/Mesh/棉纱_普通样片_5_7G_挑孔_TK2023-12_1685065895971_y073.jpg,dataset_v3_patches/train/Mesh/普通样片_5_7G_挑孔_棉纱_TK2023-20_1686636256797_y292_aug1.jpg,0.237543
dataset_v3_patches/test/Mesh/棉纱_普通样片_5_7G_挑孔_TK2023-12_1685065895971_y146.jpg,dataset_v3_patches/train/Mesh/普通样片_5_7G_挑孔_棉纱_TK2023-20_1686636256797_y292_aug1.jpg,0.237309
dataset_v3_patches/test/Mesh/棉纱_普通样片_5_7G_挑孔_TK2023-12_1685065895971_y219.jpg,dataset_v3_patches/train/Miss/__DX2022-5_1668133030999_y146_aug1.jpg,0.236422
dataset_v3_patches/test/Mesh/棉纱_普通样片_5_7G_挑孔_TK2023-12_1685065895971_y292.jpg,dataset_v3_patches/train/Miss/__DX2022-5_1668133030999_y146_aug1.jpg,0.236006
dataset_v3_patches/test/Mesh/棉纱_普通样片_5_7G_挑孔_TK2023-12_1685065895971_y294.jpg,dataset_v3_patches/train/Miss/__DX2022-5_1668133030999_y146_aug1.jpg,0.233709
dataset_v3_patches/test/Miss/14G_普通样片_浮线_棉纱_FX2023-7_1684719627788_y000.jpg,dataset_v3_patches/train/Mesh/普通样片_14G_棉纱_空起_KQ2024-2_1718151649507_y294_aug2.jpg,0.324399
dataset_v3_patches/test/Miss/14G_普通样片_浮线_棉纱_FX2023-7_1684719627788_y073.jpg,dataset_v3_patches/train/Cable/普通样片_14G_包芯纱_绞花_JH2024-11_1734396062969_y073_aug2.jpg,0.325266
dataset_v3_patches/test/Miss/14G_普通样片_浮线_棉纱_FX2023-7_1684719627788_y146.jpg,dataset_v3_patches/train/Miss/5_7G_普通样片_棉纱_浮线_FX2022-6_1657777670884_y219_aug1.jpg,0.318522
dataset_v3_patches/test/Miss/14G_普通样片_浮线_棉纱_FX2023-7_1684719627788_y219.jpg,dataset_v3_patches/train/Miss/5_7G_普通样片_棉纱_浮线_FX2022-6_1657777670884_y219_aug2.jpg,0.313022
dataset_v3_patches/test/Miss/14G_普通样片_浮线_棉纱_FX2023-7_1684719627788_y292.jpg,dataset_v3_patches/train/Miss/5_7G_普通样片_棉纱_浮线_FX2022-6_1657777670884_y292_aug2.jpg,0.315644
dataset_v3_patches/test/Miss/14G_普通样片_浮线_棉纱_FX2023-7_1684719627788_y294.jpg,dataset_v3_patches/train/Miss/5_7G_普通样片_棉纱_浮线_FX2022-6_1657777670884_y292_aug2.jpg,0.313401
dataset_v3_patches/test/Miss/5_7G_样片_华孚棉_浮线_FX2024-5_1716167801530_y000.jpg,dataset_v3_patches/train/Tuck/__DX2022-18_1672731017998_y073_aug2.jpg,0.215608
dataset_v3_patches/test/Miss/5_7G_样片_华孚棉_浮线_FX2024-5_1716167801530_y073.jpg,dataset_v3_patches/train/Tuck/__DX2022-18_1672731017998_y073_aug2.jpg,0.219701
dataset_v3_patches/test/Miss/5_7G_样片_华孚棉_浮线_FX2024-5_1716167801530_y146.jpg,dataset_v3_patches/train/Tuck/__DX2022-18_1672731017998_y073_aug2.jpg,0.221030
dataset_v3_patches/test/Miss/5_7G_样片_华孚棉_浮线_FX2024-5_1716167801530_y219.jpg,dataset_v3_patches/train/Tuck/__DX2022-18_1672731017998_y073_aug2.jpg,0.218470
dataset_v3_patches/test/Miss/5_7G_样片_华孚棉_浮线_FX2024-5_1716167801530_y292.jpg,dataset_v3_patches/train/Tuck/__DX2022-18_1672731017998_y073_aug2.jpg,0.218662
dataset_v3_patches/test/Miss/5_7G_样片_华孚棉_浮线_FX2024-5_1716167801530_y294.jpg,dataset_v3_patches/train/Tuck/__DX2022-18_1672731017998_y073_aug2.jpg,0.217505
dataset_v3_patches/test/Miss/__DX2022-15_1670549748409_y000.jpg,dataset_v3_patches/train/Mesh/普通样片_12G_包芯纱_空起_KQ2024-7_1728438688722_y219_aug1.jpg,0.259279
dataset_v3_patches/test/Miss/__DX2022-15_1670549748409_y073.jpg,dataset_v3_patches/train/Miss/__DX2023-1_1676100237292_y294_aug1.jpg,0.259829
dataset_v3_patches/test/Miss/__DX2022-15_1670549748409_y146.jpg,dataset_v3_patches/train/Mesh/普通样片_12G_包芯纱_空起_KQ2024-7_1728438688722_y146.jpg,0.255426
dataset_v3_patches/test/Miss/__DX2022-15_1670549748409_y219.jpg,dataset_v3_patches/train/Miss/__DX2023-1_1676100237292_y294_aug1.jpg,0.248066
dataset_v3_patches/test/Miss/__DX2022-15_1670549748409_y292.jpg,dataset_v3_patches/train/Miss/__DX2023-1_1676100237292_y294_aug1.jpg,0.245777
dataset_v3_patches/test/Miss/__DX2022-15_1670549748409_y294.jpg,dataset_v3_patches/train/Mesh/普通样片_12G_包芯纱_空起_KQ2024-7_1728438688722_y219_aug1.jpg,0.246331
dataset_v3_patches/test/Miss/__DX2023-6_1676444417845_y000.jpg,dataset_v3_patches/train/Miss/普通样片_3G_吊线_棉纱_DX2023-25_1694159087471_y073_aug1.jpg,0.277261
dataset_v3_patches/test/Miss/__DX2023-6_1676444417845_y073.jpg,dataset_v3_patches/train/Miss/普通样片_3G_吊线_棉纱_DX2023-25_1694159087471_y073_aug1.jpg,0.272590
dataset_v3_patches/test/Miss/__DX2023-6_1676444417845_y146.jpg,dataset_v3_patches/train/Miss/普通样片_3G_吊线_棉纱_DX2023-25_1694159087471_y073_aug1.jpg,0.269385
dataset_v3_patches/test/Miss/__DX2023-6_1676444417845_y219.jpg,dataset_v3_patches/train/Miss/普通样片_3G_吊线_棉纱_DX2023-25_1694159087471_y073_aug1.jpg,0.262623
dataset_v3_patches/test/Miss/__DX2023-6_1676444417845_y292.jpg,dataset_v3_patches/train/Miss/普通样片_3G_吊线_棉纱_DX2023-25_1694159087471_y073_aug1.jpg,0.258313
dataset_v3_patches/test/Miss/__DX2023-6_1676444417845_y294.jpg,dataset_v3_patches/train/Miss/普通样片_3G_吊线_棉纱_DX2023-25_1694159087471_y073_aug1.jpg,0.256868
dataset_v3_patches/test/Miss/普通样片_14G_棉纱_浮线_FX2024-17_1726037718163_y000.jpg,dataset_v3_patches/train/Miss/普通样片_14G_棉纱_浮线_FX2023-32_1709367593925_y219_aug1.jpg,0.206873
dataset_v3_patches/test/Miss/普通样片_14G_棉纱_浮线_FX2024-17_1726037718163_y073.jpg,dataset_v3_patches/train/Miss/普通样片_14G_棉纱_浮线_FX2023-32_1709367593925_y294.jpg,0.202012
dataset_v3_patches/test/Miss/普通样片_14G_棉纱_浮线_FX2024-17_1726037718163_y146.jpg,dataset_v3_patches/train/Miss/普通样片_14G_棉纱_浮线_FX2023-32_1709367593925_y292_aug1.jpg,0.204770
dataset_v3_patches/test/Miss/普通样片_14G_棉纱_浮线_FX2024-17_1726037718163_y219.jpg,dataset_v3_patches/train/Miss/普通样片_14G_棉纱_浮线_FX2023-32_1709367593925_y292.jpg,0.205307
dataset_v3_patches/test/Miss/普通样片_14G_棉纱_浮线_FX2024-17_1726037718163_y292.jpg,dataset_v3_patches/train/Miss/普通样片_14G_棉纱_浮线_FX2023-32_1709367593925_y294_aug2.jpg,0.206866
dataset_v3_patches/test/Miss/普通样片_14G_棉纱_浮线_FX2024-17_1726037718163_y294.jpg,dataset_v3_patches/train/Miss/普通样片_14G_棉纱_浮线_FX2023-32_1709367593925_y294_aug2.jpg,0.207635
dataset_v3_patches/test/Miss/普通样片_5_7G_棉纱_吊线_DX2024-8_1718270316611_y000.jpg,dataset_v3_patches/train/Move/普通样片_5_7G_棉纱_移针_YZ2024-14_1726038188562_y219.jpg,0.343744
dataset_v3_patches/test/Miss/普通样片_5_7G_棉纱_吊线_DX2024-8_1718270316611_y073.jpg,dataset_v3_patches/train/Move/普通样片_5_7G_棉纱_移针_YZ2024-14_1726038188562_y292_aug1.jpg,0.345604
dataset_v3_patches/test/Miss/普通样片_5_7G_棉纱_吊线_DX2024-8_1718270316611_y146.jpg,dataset_v3_patches/train/Move/普通样片_5_7G_棉纱_移针_YZ2024-14_1726038188562_y219.jpg,0.346713
dataset_v3_patches/test/Miss/普通样片_5_7G_棉纱_吊线_DX2024-8_1718270316611_y219.jpg,dataset_v3_patches/train/Move/普通样片_5_7G_棉纱_移针_YZ2024-14_1726038188562_y292_aug1.jpg,0.349389
dataset_v3_patches/test/Miss/普通样片_5_7G_棉纱_吊线_DX2024-8_1718270316611_y292.jpg,dataset_v3_patches/train/Move/普通样片_5_7G_棉纱_移针_YZ2024-14_1726038188562_y219.jpg,0.348591
dataset_v3_patches/test/Miss/普通样片_5_7G_棉纱_吊线_DX2024-8_1718270316611_y294.jpg,dataset_v3_patches/train/Move/普通样片_5_7G_棉纱_移针_YZ2024-14_1726038188562_y219.jpg,0.350317
dataset_v3_patches/test/Miss/普通样片_5_7G_棉纱_浮线_FX2024-4_1715741989163_y000.jpg,dataset_v3_patches/train/Mesh/普通样片_移针_挑孔_5_7G_棉纱_YZ2024-7_1716167285191_y146.jpg,0.221755
dataset_v3_patches/test/Miss/普通样片_5_7G_棉纱_浮线_FX2024-4_1715741989163_y073.jpg,dataset_v3_patches/train/Mesh/普通样片_移针_挑孔_5_7G_棉纱_YZ2024-7_1716167285191_y146.jpg,0.222864
dataset_v3_patches/test/Miss/普通样片_5_7G_棉纱_浮线_FX2024-4_1715741989163_y146.jpg,dataset_v3_patches/train/Mesh/普通样片_移针_挑孔_5_7G_棉纱_YZ2024-7_1716167285191_y146_aug1.jpg,0.221152
dataset_v3_patches/test/Miss/普通样片_5_7G_棉纱_浮线_FX2024-4_1715741989163_y219.jpg,dataset_v3_patches/train/Miss/普通样片_7G_棉纱_浮线_FX2024-9_1718678434313_y000.jpg,0.227538
dataset_v3_patches/test/Miss/普通样片_5_7G_棉纱_浮线_FX2024-4_1715741989163_y292.jpg,dataset_v3_patches/train/Miss/__DX2022-16_1670549830274_y292_aug1.jpg,0.227685
dataset_v3_patches/test/Miss/普通样片_5_7G_棉纱_浮线_FX2024-4_1715741989163_y294.jpg,dataset_v3_patches/train/Miss/__DX2022-16_1670549830274_y292_aug1.jpg,0.226425
dataset_v3_patches/test/Miss/普通样片_5_7G_棉纱_浮线_无_FX2022-19_1670827423766_y000.jpg,dataset_v3_patches/train/Move/普通样片_7G_棉纱_摇床_YC2023-13_1697785091646_y073_aug1.jpg,0.193135
dataset_v3_patches/test/Miss/普通样片_5_7G_棉纱_浮线_无_FX2022-19_1670827423766_y073.jpg,dataset_v3_patches/train/Move/普通样片_7G_棉纱_摇床_YC2023-13_1697785091646_y073_aug1.jpg,0.189878
dataset_v3_patches/test/Miss/普通样片_5_7G_棉纱_浮线_无_FX2022-19_1670827423766_y146.jpg,dataset_v3_patches/train/Move/普通样片_7G_棉纱_摇床_YC2023-13_1697785091646_y073_aug1.jpg,0.189277
dataset_v3_patches/test/Miss/普通样片_5_7G_棉纱_浮线_无_FX2022-19_1670827423766_y219.jpg,dataset_v3_patches/train/Move/普通样片_7G_棉纱_摇床_YC2023-13_1697785091646_y073_aug1.jpg,0.191392
dataset_v3_patches/test/Miss/普通样片_5_7G_棉纱_浮线_无_FX2022-19_1670827423766_y292.jpg,dataset_v3_patches/train/Move/普通样片_7G_棉纱_摇床_YC2023-13_1697785091646_y073_aug1.jpg,0.189558
dataset_v3_patches/test/Miss/普通样片_5_7G_棉纱_浮线_无_FX2022-19_1670827423766_y294.jpg,dataset_v3_patches/train/Move/普通样片_7G_棉纱_摇床_YC2023-13_1697785091646_y073_aug1.jpg,0.192706
dataset_v3_patches/test/Miss/普通样片_7G_吊线_棉纱_DX2023-14_1684828869930_y000.jpg,dataset_v3_patches/train/Tuck/__DX2022-11_1668490886258_y000_aug1.jpg,0.221120
dataset_v3_patches/test/Miss/普通样片_7G_吊线_棉纱_DX2023-14_1684828869930_y073.jpg,dataset_v3_patches/train/Tuck/__DX2022-11_1668490886258_y000_aug1.jpg,0.216748
dataset_v3_patches/test/Miss/普通样片_7G_吊线_棉纱_DX2023-14_1684828869930_y146.jpg,dataset_v3_patches/train/Tuck/__DX2022-11_1668490886258_y000_aug1.jpg,0.224553
dataset_v3_patches/test/Miss/普通样片_7G_吊线_棉纱_DX2023-14_1684828869930_y219.jpg,dataset_v3_patches/train/Tuck/__DX2022-11_1668490886258_y000_aug1.jpg,0.227605
dataset_v3_patches/test/Miss/普通样片_7G_吊线_棉纱_DX2023-14_1684828869930_y292.jpg,dataset_v3_patches/train/Tuck/__DX2022-11_1668490886258_y073_aug1.jpg,0.225420
dataset_v3_patches/test/Miss/普通样片_7G_吊线_棉纱_DX2023-14_1684828869930_y294.jpg,dataset_v3_patches/train/Tuck/__DX2022-11_1668490886258_y073_aug1.jpg,0.224771
dataset_v3_patches/test/Miss/普通样片_7G_浮线_棉纱_FX2022-7_1657779182151_y000.jpg,dataset_v3_patches/train/Miss/__DX2023-1_1676100237292_y000.jpg,0.261946
dataset_v3_patches/test/Miss/普通样片_7G_浮线_棉纱_FX2022-7_1657779182151_y073.jpg,dataset_v3_patches/train/Miss/__DX2023-1_1676100237292_y000.jpg,0.265110
dataset_v3_patches/test/Miss/普通样片_7G_浮线_棉纱_FX2022-7_1657779182151_y146.jpg,dataset_v3_patches/train/Miss/__DX2023-1_1676100237292_y073.jpg,0.262333
dataset_v3_patches/test/Miss/普通样片_7G_浮线_棉纱_FX2022-7_1657779182151_y219.jpg,dataset_v3_patches/train/Miss/__DX2023-1_1676100237292_y000.jpg,0.264634
dataset_v3_patches/test/Miss/普通样片_7G_浮线_棉纱_FX2022-7_1657779182151_y292.jpg,dataset_v3_patches/train/Miss/__DX2023-1_1676100237292_y000.jpg,0.267590
dataset_v3_patches/test/Miss/普通样片_7G_浮线_棉纱_FX2022-7_1657779182151_y294.jpg,dataset_v3_patches/train/Miss/__DX2023-1_1676100237292_y000.jpg,0.268980
dataset_v3_patches/test/Move/__DX2023-9_1678416880602_y000.jpg,dataset_v3_patches/train/Mesh/__TK2022-16_1673056353776_y146_aug2.jpg,0.268005
dataset_v3_patches/test/Move/__DX2023-9_1678416880602_y073.jpg,dataset_v3_patches/train/Mesh/__TK2022-16_1673056353776_y146_aug2.jpg,0.272070
dataset_v3_patches/test/Move/__DX2023-9_1678416880602_y146.jpg,dataset_v3_patches/train/Mesh/__TK2022-16_1673056353776_y146_aug2.jpg,0.267898
dataset_v3_patches/test/Move/__DX2023-9_1678416880602_y219.jpg,dataset_v3_patches/train/Mesh/__TK2022-16_1673056353776_y146_aug2.jpg,0.274283
dataset_v3_patches/test/Move/__DX2023-9_1678416880602_y292.jpg,dataset_v3_patches/train/Mesh/__TK2022-16_1673056353776_y146_aug2.jpg,0.264867
dataset_v3_patches/test/Move/__DX2023-9_1678416880602_y294.jpg,dataset_v3_patches/train/Mesh/__TK2022-16_1673056353776_y146_aug2.jpg,0.265817
dataset_v3_patches/test/Move/__JB2022-16_1672819551642_y000.jpg,dataset_v3_patches/train/Move/普通样片_5_7G_棉纱_移针_YZ2023-36_1705375184414_y219_aug1.jpg,0.239127
dataset_v3_patches/test/Move/__JB2022-16_1672819551642_y073.jpg,dataset_v3_patches/train/Move/普通样片_5_7G_棉纱_移针_YZ2023-36_1705375184414_y219_aug1.jpg,0.239658
dataset_v3_patches/test/Move/__JB2022-16_1672819551642_y146.jpg,dataset_v3_patches/train/Move/普通样片_5_7G_棉纱_移针_YZ2023-36_1705375184414_y219_aug1.jpg,0.243674
dataset_v3_patches/test/Move/__JB2022-16_1672819551642_y219.jpg,dataset_v3_patches/train/Move/普通样片_5_7G_棉纱_移针_YZ2023-36_1705375184414_y219_aug1.jpg,0.243138
dataset_v3_patches/test/Move/__JB2022-16_1672819551642_y292.jpg,dataset_v3_patches/train/Move/普通样片_5_7G_棉纱_移针_YZ2023-36_1705375184414_y219_aug1.jpg,0.240876
dataset_v3_patches/test/Move/__JB2022-16_1672819551642_y294.jpg,dataset_v3_patches/train/Move/普通样片_5_7G_棉纱_移针_YZ2023-36_1705375184414_y219_aug1.jpg,0.241535
dataset_v3_patches/test/Move/__TH2022-1_1652752677991_y000.jpg,dataset_v3_patches/train/Mesh/__TK2022-1_1650503179196_y219_aug1.jpg,0.237267
dataset_v3_patches/test/Move/__TH2022-1_1652752677991_y073.jpg,dataset_v3_patches/train/Mesh/__TK2022-1_1650503179196_y292_aug1.jpg,0.237536
dataset_v3_patches/test/Move/__TH2022-1_1652752677991_y146.jpg,dataset_v3_patches/train/Mesh/__TK2022-1_1650503179196_y294_aug2.jpg,0.236860
dataset_v3_patches/test/Move/__TH2022-1_1652752677991_y219.jpg,dataset_v3_patches/train/Mesh/__TK2022-1_1650503179196_y292_aug1.jpg,0.235301
dataset_v3_patches/test/Move/__TH2022-1_1652752677991_y292.jpg,dataset_v3_patches/train/Mesh/__TK2022-1_1650503179196_y294_aug2.jpg,0.232768
dataset_v3_patches/test/Move/__TH2022-1_1652752677991_y294.jpg,dataset_v3_patches/train/Mesh/__TK2022-1_1650503179196_y294_aug2.jpg,0.232787
dataset_v3_patches/test/Move/__TH2022-7_1658210532840_y000.jpg,dataset_v3_patches/train/Cable/__JH2023-5_1678431985670_y294_aug2.jpg,0.205290
dataset_v3_patches/test/Move/__TH2022-7_1658210532840_y073.jpg,dataset_v3_patches/train/Cable/__JH2023-5_1678431985670_y146_aug2.jpg,0.211431
dataset_v3_patches/test/Move/__TH2022-7_1658210532840_y146.jpg,dataset_v3_patches/train/Cable/__JH2023-5_1678431985670_y219.jpg,0.197833
dataset_v3_patches/test/Move/__TH2022-7_1658210532840_y219.jpg,dataset_v3_patches/train/Cable/__JH2023-5_1678431985670_y146_aug2.jpg,0.192655
dataset_v3_patches/test/Move/__TH2022-7_1658210532840_y292.jpg,dataset_v3_patches/train/Cable/__JH2023-5_1678431985670_y146_aug2.jpg,0.186876
dataset_v3_patches/test/Move/__TH2022-7_1658210532840_y294.jpg,dataset_v3_patches/train/Cable/__JH2023-5_1678431985670_y146.jpg,0.186809
dataset_v3_patches/test/Move/普通样片_5_7G_包芯纱_摇床_YC2024-3_1728957618730_y000.jpg,dataset_v3_patches/train/Move/普通样片_其他_其它_5_7G_样片_包芯纱_摇床_无_吊目_YC2023-6_1686886362786_y292.jpg,0.147575
dataset_v3_patches/test/Move/普通样片_5_7G_包芯纱_摇床_YC2024-3_1728957618730_y073.jpg,dataset_v3_patches/train/Move/普通样片_其他_其它_5_7G_样片_包芯纱_摇床_无_吊目_YC2023-6_1686886362786_y292.jpg,0.149462
dataset_v3_patches/test/Move/普通样片_5_7G_包芯纱_摇床_YC2024-3_1728957618730_y146.jpg,dataset_v3_patches/train/Move/普通样片_其他_其它_5_7G_样片_包芯纱_摇床_无_吊目_YC2023-6_1686886362786_y292.jpg,0.150962
dataset_v3_patches/test/Move/普通样片_5_7G_包芯纱_摇床_YC2024-3_1728957618730_y219.jpg,dataset_v3_patches/train/Miss/普通样片_9G_包芯纱_浮线_FX2022-17_1668224226699_y146_aug2.jpg,0.151459
dataset_v3_patches/test/Move/普通样片_5_7G_包芯纱_摇床_YC2024-3_1728957618730_y292.jpg,dataset_v3_patches/train/Miss/普通样片_9G_包芯纱_浮线_FX2022-17_1668224226699_y146_aug2.jpg,0.149182
dataset_v3_patches/test/Move/普通样片_5_7G_包芯纱_摇床_YC2024-3_1728957618730_y294.jpg,dataset_v3_patches/train/Miss/普通样片_9G_包芯纱_浮线_FX2022-17_1668224226699_y146_aug2.jpg,0.147702
dataset_v3_patches/test/Move/普通样片_5_7G_包芯纱_摇床_吊线_YC2023-11_1696490846779_y000.jpg,dataset_v3_patches/train/Move/普通样片_5_7G_棉纱_移针_YZ2023-36_1705375184414_y000.jpg,0.237045
