query_path,nearest_ref_path,nn_lpips
evaluation_results/fined_v2.2_classaware_rank2_mem8_12_best_cfg4.5/generated_images_for_fid/class000_Cable_00106_g00640.png,dataset_v3_patches/train/Mesh/普通样片_14G_棉纱_空起_KQ2024-2_1718151649507_y000_aug1.jpg,0.328275
evaluation_results/fined_v2.2_classaware_rank2_mem8_12_best_cfg4.5/generated_images_for_fid/class000_Cable_00107_g00649.png,dataset_v3_patches/train/Move/普通样片_5_7G_移针_棉纱_YZ2023-5_1677123177131_y000_aug1.jpg,0.195490
evaluation_results/fined_v2.2_classaware_rank2_mem8_12_best_cfg4.5/generated_images_for_fid/class000_Cable_00109_g00656.png,dataset_v3_patches/train/Cable/普通样片_5_7G_包芯纱_绞花_JH2023-34_1705458571228_y292_aug2.jpg,0.338293
evaluation_results/fined_v2.2_classaware_rank2_mem8_12_best_cfg4.5/generated_images_for_fid/class000_Cable_00111_g00659.png,dataset_v3_patches/train/Mesh/__KQ2022-3_1650973176294_y292_aug1.jpg,0.349907
evaluation_results/fined_v2.2_classaware_rank2_mem8_12_best_cfg4.5/generated_images_for_fid/class000_Cable_00112_g00661.png,dataset_v3_patches/train/Cable/普通样片_5_7G_棉纱_绞花_JH2023-42_1711003929305_y219_aug2.jpg,0.270231
evaluation_results/fined_v2.2_classaware_rank2_mem8_12_best_cfg4.5/generated_images_for_fid/class000_Cable_00113_g00663.png,dataset_v3_patches/train/Cable/__JH2022-3_1654909471245_y146_aug1.jpg,0.065693
evaluation_results/fined_v2.2_classaware_rank2_mem8_12_best_cfg4.5/generated_images_for_fid/class000_Cable_00115_g00692.png,dataset_v3_patches/train/Cable/普通样片_5_7G_棉纱_绞花_JH2023-40_1709273895252_y000_aug2.jpg,0.149728
evaluation_results/fined_v2.2_classaware_rank2_mem8_12_best_cfg4.5/generated_images_for_fid/class000_Cable_00121_g00745.png,dataset_v3_patches/train/Cable/普通样片_5_7G_棉纱_绞花_JH2023-41_1710404005709_y146.jpg,0.052816
evaluation_results/fined_v2.2_classaware_rank2_mem8_12_best_cfg4.5/generated_images_for_fid/class000_Cable_00123_g00750.png,dataset_v3_patches/train/Miss/普通样片_14G_棉纱_浮线_FX2023-32_1709367593925_y000.jpg,0.118851
evaluation_results/fined_v2.2_classaware_rank2_mem8_12_best_cfg4.5/generated_images_for_fid/class000_Cable_00125_g00754.png,dataset_v3_patches/train/Miss/普通样片_14G_棉纱_浮线_FX2023-32_1709367593925_y073_aug2.jpg,0.262251
evaluation_results/fined_v2.2_classaware_rank2_mem8_12_best_cfg4.5/generated_images_for_fid/class000_Cable_00127_g00761.png,dataset_v3_patches/train/Cable/__JH2023-4_1678432161668_y292_aug2.jpg,0.074933
evaluation_results/fined_v2.2_classaware_rank2_mem8_12_best_cfg4.5/generated_images_for_fid/class000_Cable_00128_g00763.png,dataset_v3_patches/train/Miss/普通样片_7G_浮线_包芯纱_FX2022-4_1654823027349_y294_aug1.jpg,0.142352
evaluation_results/fined_v2.2_classaware_rank2_mem8_12_best_cfg4.5/generated_images_for_fid/class000_Cable_00129_g00766.png,dataset_v3_patches/train/Cable/普通样片_5_7G_棉纱_绞花_JH2023-42_1711003929305_y219_aug2.jpg,0.310726
evaluation_results/fined_v2.2_classaware_rank2_mem8_12_best_cfg4.5/generated_images_for_fid/class000_Cable_00132_g00806.png,dataset_v3_patches/train/Cable/__JH2023-6_1678431869115_y000_aug1.jpg,0.213388
evaluation_results/fined_v2.2_classaware_rank2_mem8_12_best_cfg4.5/generated_images_for_fid/class000_Cable_00133_g00818.png,dataset_v3_patches/train/Cable/普通样片_5_7G_包芯纱_绞花_JH2023-34_1705458571228_y294_aug1.jpg,0.082846
evaluation_results/fined_v2.2_classaware_rank2_mem8_12_best_cfg4.5/generated_images_for_fid/class000_Cable_00134_g00832.png,dataset_v3_patches/train/Cable/普通样片_7G_包芯纱_绞花_无_JH2023-27_1697610554765_y000_aug1.jpg,0.318234
evaluation_results/fined_v2.2_classaware_rank2_mem8_12_best_cfg4.5/generated_images_for_fid/class000_Cable_00135_g00835.png,dataset_v3_patches/train/Cable/普通样片_5_7G_包芯纱_绞花_JH2023-34_1705458571228_y294_aug1.jpg,0.111007
evaluation_results/fined_v2.2_classaware_rank2_mem8_12_best_cfg4.5/generated_images_for_fid/class000_Cable_00136_g00847.png,dataset_v3_patches/train/Links/衬纬_CW2022-13_1660966526536_y073.jpg,0.327846
evaluation_results/fined_v2.2_classaware_rank2_mem8_12_best_cfg4.5/generated_images_for_fid/class000_Cable_00137_g00860.png,dataset_v3_patches/train/Cable/__JH2022-5_1654911357028_y146_aug1.jpg,0.124770
evaluation_results/fined_v2.2_classaware_rank2_mem8_12_best_cfg4.5/generated_images_for_fid/class000_Cable_00139_g00862.png,dataset_v3_patches/train/Cable/普通样片_5_7G_包芯纱_绞花_JH2024-10_1718152392227_y292_aug2.jpg,0.110766
evaluation_results/fined_v2.2_classaware_rank2_mem8_12_best_cfg4.5/generated_images_for_fid/class000_Cable_00141_g00873.png,dataset_v3_patches/train/Cable/普通样片_5_7G_包芯纱_绞花_JH2023-34_1705458571228_y294_aug1.jpg,0.213408
evaluation_results/fined_v2.2_classaware_rank2_mem8_12_best_cfg4.5/generated_images_for_fid/class000_Cable_00143_g00892.png,dataset_v3_patches/train/Miss/__DX2023-2_1676100334863_y000_aug2.jpg,0.337846
evaluation_results/fined_v2.2_classaware_rank2_mem8_12_best_cfg4.5/generated_images_for_fid/class000_Cable_00144_g00895.png,dataset_v3_patches/train/Tuck/__TH2022-6_1655253903549_y073_aug2.jpg,0.323533
evaluation_results/fined_v2.2_classaware_rank2_mem8_12_best_cfg4.5/generated_images_for_fid/class000_Cable_00145_g00901.png,dataset_v3_patches/train/Cable/__JH2022-3_1654909471245_y073_aug2.jpg,0.050439
evaluation_results/fined_v2.2_classaware_rank2_mem8_12_best_cfg4.5/generated_images_for_fid/class000_Cable_00146_g00904.png,dataset_v3_patches/train/Cable/普通样片_5_7G_棉纱_绞花_JH2023-41_1710404005709_y073_aug2.jpg,0.324808
evaluation_results/fined_v2.2_classaware_rank2_mem8_12_best_cfg4.5/generated_images_for_fid/class000_Cable_00149_g00917.png,dataset_v3_patches/train/Move/普通样片_14G_羊毛_移针_YZ2022-12_1663721026263_y292_aug2.jpg,0.224016
evaluation_results/fined_v2.2_classaware_rank2_mem8_12_best_cfg4.5/generated_images_for_fid/class000_Cable_00151_g00946.png,dataset_v3_patches/train/Miss/普通样片_14G_棉纱_浮线_FX2023-32_1709367593925_y073_aug2.jpg,0.188146
evaluation_results/fined_v2.2_classaware_rank2_mem8_12_best_cfg4.5/generated_images_for_fid/class000_Cable_00152_g00954.png,dataset_v3_patches/train/Cable/普通样片_5_7G_棉纱_绞花_JH2023-41_1710404005709_y000_aug1.jpg,0.293161
evaluation_results/fined_v2.2_classaware_rank2_mem8_12_best_cfg4.5/generated_images_for_fid/class000_Cable_00154_g00977.png,dataset_v3_patches/train/Miss/普通样片_14G_棉纱_浮线_FX2023-32_1709367593925_y073_aug2.jpg,0.168738
evaluation_results/fined_v2.2_classaware_rank2_mem8_12_best_cfg4.5/generated_images_for_fid/class000_Cable_00155_g00979.png,dataset_v3_patches/train/Cable/普通样片_5_7G_包芯纱_绞花_JH2023-33_1702358152947_y294.jpg,0.125040
evaluation_results/fined_v2.2_classaware_rank2_mem8_12_best_cfg4.5/generated_images_for_fid/class000_Cable_00157_g00991.png,dataset_v3_patches/train/Cable/普通样片_5_7G_包芯纱_绞花_JH2024-10_1718152392227_y292_aug2.jpg,0.121246
evaluation_results/fined_v2.2_classaware_rank2_mem8_12_best_cfg4.5/generated_images_for_fid/class000_Cable_00158_g00992.png,dataset_v3_patches/train/Tuck/__GB2022-1_1652058594891_y073.jpg,0.314393
evaluation_results/fined_v2.2_classaware_rank2_mem8_12_best_cfg4.5/generated_images_for_fid/class000_Cable_00159_g01002.png,dataset_v3_patches/train/Miss/普通样片_14G_棉纱_浮线_FX2023-32_1709367593925_y000_aug1.jpg,0.293602
evaluation_results/fined_v2.2_classaware_rank2_mem8_12_best_cfg4.5/generated_images_for_fid/class000_Cable_00160_g01015.png,dataset_v3_patches/train/Tuck/普通样片_16G_毛圈_包芯纱_MJ2022-3_1658108169818_y146.jpg,0.094903
evaluation_results/fined_v2.2_classaware_rank2_mem8_12_best_cfg4.5/generated_images_for_fid/class000_Cable_00165_g01044.png,dataset_v3_patches/train/Cable/普通样片_5_7G_棉纱_绞花_JH2023-41_1710404005709_y292_aug2.jpg,0.049273
evaluation_results/fined_v2.2_classaware_rank2_mem8_12_best_cfg4.5/generated_images_for_fid/class000_Cable_00166_g01049.png,dataset_v3_patches/train/Tuck/普通样片_其他_其它_16G_包芯纱_样片_局编_无_JB2024-9_1733388748141_y292_aug2.jpg,0.288965
evaluation_results/fined_v2.2_classaware_rank2_mem8_12_best_cfg4.5/generated_images_for_fid/class000_Cable_00167_g01056.png,dataset_v3_patches/train/Miss/普通样片_7G_浮线_包芯纱_FX2022-4_1654823027349_y292_aug2.jpg,0.131273
evaluation_results/fined_v2.2_classaware_rank2_mem8_12_best_cfg4.5/generated_images_for_fid/class000_Cable_00168_g01060.png,dataset_v3_patches/train/Links/衬纬_CW2022-13_1660966526536_y294_aug1.jpg,0.339732
evaluation_results/fined_v2.2_classaware_rank2_mem8_12_best_cfg4.5/generated_images_for_fid/class000_Cable_00171_g01084.png,dataset_v3_patches/train/Move/普通样片_9G_棉纱_移针_YZ2022-10_1663838197049_y294.jpg,0.102137
evaluation_results/fined_v2.2_classaware_rank2_mem8_12_best_cfg4.5/generated_images_for_fid/class000_Cable_00174_g01096.png,dataset_v3_patches/train/Cable/普通样片_7G_绞花_马海毛_JH2023-14_1690876621237_y292_aug1.jpg,0.127147
evaluation_results/fined_v2.2_classaware_rank2_mem8_12_best_cfg4.5/generated_images_for_fid/class000_Cable_00175_g01101.png,dataset_v3_patches/train/Mesh/__TK2022-8_1663644816160_y073_aug1.jpg,0.270003
evaluation_results/fined_v2.2_classaware_rank2_mem8_12_best_cfg4.5/generated_images_for_fid/class000_Cable_00180_g01147.png,dataset_v3_patches/train/Miss/普通样片_14G_棉纱_浮线_FX2023-32_1709367593925_y146.jpg,0.183724
evaluation_results/fined_v2.2_classaware_rank2_mem8_12_best_cfg4.5/generated_images_for_fid/class000_Cable_00181_g01148.png,dataset_v3_patches/train/Cable/普通样片_5_7G_棉纱_绞花_JH2023-41_1710404005709_y294_aug2.jpg,0.053602
